Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
67.6995665,25.164318,0.0,-43.176,-29.984,-14.917,54.642,03/12/2023 19:34:25
67.6995665,25.164318,0.0,-43.926,-30.658,-13.493,55.240,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.001,-29.984,-14.917,55.296,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.101,-31.932,-14.992,55.697,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-45.575,-30.658,-16.341,57.306,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.101,-30.658,-14.242,54.777,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.101,-31.258,-14.242,55.115,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.101,-30.658,-12.818,54.424,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.876,-29.984,-12.518,53.797,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.851,-30.508,-15.292,55.565,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.600,-31.183,-15.966,56.714,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.776,-31.183,-15.292,55.880,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.776,-31.183,-15.966,56.068,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.851,-30.508,-15.966,55.755,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.675,-30.508,-15.292,56.218,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.851,-30.508,-16.716,55.974,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.851,-30.508,-16.716,55.974,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.502,-30.808,-12.743,54.018,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.251,-31.483,-13.493,55.171,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.151,-30.808,-14.167,55.670,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.326,-29.534,-12.743,53.961,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.076,-31.483,-12.068,55.493,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.151,-28.859,-13.418,54.426,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.076,-31.483,-12.068,55.493,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.326,-29.534,-14.167,54.315,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.376,-29.384,-15.067,55.314,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.551,-29.384,-15.067,54.654,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.551,-30.058,-16.566,55.449,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.727,-30.058,-14.392,54.187,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.376,-30.733,-14.392,55.865,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.376,-30.058,-14.392,55.496,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.551,-29.459,-16.491,55.104,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.727,-30.058,-17.990,55.251,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.551,-29.459,-15.816,54.906,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.776,-28.934,-16.116,54.893,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.776,-28.934,-18.215,55.545,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.127,-29.534,-15.442,53.716,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.600,-28.934,-17.540,55.983,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.851,-27.585,-16.791,54.459,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.776,-29.534,-17.540,55.644,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.026,-28.259,-18.965,54.859,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.127,-30.883,-19.040,55.596,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.001,-29.234,-13.717,54.579,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-42.277,-29.909,-15.891,54.170,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.101,-31.183,-13.792,54.957,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.750,-30.508,-13.717,55.871,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-44.001,-29.234,-14.392,54.752,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-45.575,-29.834,-13.043,56.011,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.926,-29.909,-13.717,54.883,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.926,-29.909,-13.717,54.883,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.926,-29.909,-13.043,54.719,03/12/2023 19:34:26
67.6995665,25.164318,0.0,-43.926,-30.808,-14.092,55.473,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.352,-30.208,-15.516,54.286,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.352,-30.808,-14.092,54.235,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.825,-30.133,-14.092,55.821,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.825,-30.133,-14.092,55.821,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.825,-30.133,-14.092,55.821,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.926,-30.808,-12.668,55.128,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.825,-30.133,-14.767,55.995,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.401,-30.583,-15.966,55.443,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.301,-29.309,-15.142,55.234,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.476,-29.309,-17.990,55.433,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.401,-31.258,-16.641,56.015,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.226,-29.909,-16.641,55.923,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-45.050,-30.583,-15.217,56.537,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.401,-30.583,-17.315,55.846,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-45.950,-28.634,-16.566,56.619,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.226,-29.909,-17.315,56.127,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.226,-30.658,-15.666,56.047,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.577,-30.058,-17.840,55.087,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.226,-29.384,-15.666,55.360,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.226,-29.384,-16.341,55.555,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.652,-28.784,-15.666,53.788,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-41.827,-28.784,-15.666,53.136,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.476,-29.384,-14.917,54.554,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-41.752,-30.058,-13.568,53.205,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.251,-28.784,-17.540,54.835,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.502,-27.510,-17.465,53.556,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.427,-28.784,-15.442,53.544,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.251,-28.110,-18.215,54.705,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-41.677,-27.510,-16.791,52.685,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.427,-28.784,-16.116,53.743,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.251,-29.384,-16.866,54.941,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.176,-30.058,-16.191,55.044,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.251,-29.384,-16.116,54.716,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.502,-30.133,-14.467,54.071,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.427,-31.408,-15.292,54.957,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.427,-31.408,-13.867,54.578,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.502,-30.733,-15.966,54.825,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-46.474,-29.609,-14.542,56.991,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-47.224,-31.558,-15.292,58.820,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-45.650,-29.609,-13.792,56.132,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.750,-30.958,-15.292,56.523,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.876,-29.534,-16.191,54.523,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-46.175,-29.459,-14.692,56.708,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-46.175,-29.459,-14.692,56.708,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-45.350,-30.133,-17.615,57.227,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-43.701,-29.534,-16.116,55.152,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-45.350,-28.859,-15.442,55.928,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.951,-28.859,-15.442,54.001,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-44.526,-29.534,-15.442,55.617,03/12/2023 19:34:27
67.6995665,25.164318,0.0,-42.876,-30.133,-14.767,54.447,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-43.701,-28.185,-15.367,54.224,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.127,-27.510,-15.292,52.586,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-43.776,-25.561,-15.966,53.147,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-43.401,-29.984,-14.617,54.739,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.652,-29.984,-17.465,54.984,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.226,-31.258,-16.791,56.700,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.226,-29.984,-16.716,55.985,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.050,-30.658,-16.041,56.805,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.175,-29.909,-16.116,57.327,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.100,-31.183,-16.116,57.942,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.100,-30.508,-16.116,57.582,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.350,-29.834,-14.017,56.064,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.175,-29.834,-14.692,56.903,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.175,-29.234,-15.367,56.770,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.350,-29.834,-14.017,56.064,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.924,-30.508,-15.442,58.061,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.250,-27.960,-15.367,56.186,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-30.658,-15.591,56.739,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-43.551,-28.709,-13.418,53.860,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.025,-29.309,-16.266,56.937,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.950,-30.583,-15.591,57.357,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-29.309,-15.591,55.419,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-29.909,-15.591,56.337,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-29.909,-15.591,55.739,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.200,-29.309,-14.842,55.878,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-29.759,-16.416,56.492,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.774,-29.759,-17.091,58.013,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.301,-30.433,-16.416,56.198,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.200,-29.084,-16.416,56.200,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-29.759,-16.416,56.492,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-30.433,-15.741,56.659,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-30.433,-15.741,56.659,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-29.759,-17.166,56.714,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-29.759,-17.166,56.714,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.127,-29.759,-14.767,53.650,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-43.626,-29.909,-15.292,55.060,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.801,-30.583,-16.041,54.997,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.801,-29.909,-14.617,54.223,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.727,-31.258,-15.367,55.125,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.801,-29.909,-15.367,54.430,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-43.551,-31.183,-13.942,55.348,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-30.583,-14.617,55.841,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-28.409,-15.067,54.802,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-28.409,-15.067,54.802,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.125,-29.009,-14.392,55.542,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-45.200,-28.409,-14.392,55.293,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-29.009,-13.717,54.762,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-44.376,-28.409,-16.491,55.211,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-46.025,-28.409,-15.816,56.352,03/12/2023 19:34:28
67.6995665,25.164318,0.0,-42.652,-29.684,-14.467,53.940,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.275,-30.358,-14.467,56.398,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.250,-29.309,-14.017,56.520,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.776,-29.984,-14.767,55.076,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.776,-30.658,-14.842,55.467,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.701,-31.932,-14.842,56.123,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.851,-29.309,-14.092,54.594,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.026,-29.384,-14.767,54.155,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.675,-28.709,-13.343,54.755,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-42.951,-29.084,-13.493,53.598,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.701,-32.382,-14.317,56.244,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-42.127,-30.433,-12.143,53.370,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.701,-32.307,-12.143,55.687,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-42.127,-29.759,-12.818,53.146,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-42.052,-31.033,-12.143,53.655,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.701,-30.433,-12.143,54.621,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-42.052,-31.033,-13.568,53.995,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-41.227,-31.708,-14.317,53.945,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.175,-28.709,-14.017,56.150,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.924,-30.658,-15.516,58.160,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.526,-30.658,-14.092,55.866,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.100,-30.658,-13.418,56.966,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.175,-29.309,-14.092,56.477,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.175,-29.309,-14.092,56.477,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.175,-29.309,-14.092,56.477,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.175,-29.309,-14.767,56.650,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.800,-29.234,-14.092,56.132,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.875,-27.960,-14.092,55.541,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.624,-29.234,-14.092,56.807,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.699,-27.285,-14.092,55.892,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.800,-29.234,-13.418,55.967,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.800,-29.234,-14.092,56.132,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-46.699,-28.559,-12.668,56.187,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.875,-28.559,-13.418,55.679,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.875,-28.559,-13.418,55.679,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.001,-30.733,-15.741,55.932,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.076,-30.058,-13.568,55.048,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.001,-32.007,-12.893,55.918,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.750,-32.682,-15.067,57.426,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.650,-30.058,-16.416,57.069,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.001,-32.007,-15.741,56.642,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.176,-32.007,-13.643,55.451,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.825,-30.733,-15.741,56.583,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.200,-29.009,-15.142,55.802,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.950,-30.283,-14.467,56.901,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.376,-29.009,-12.968,54.579,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-43.551,-29.009,-15.142,54.475,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-45.125,-30.283,-15.891,56.621,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.376,-29.009,-15.816,55.325,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-44.301,-29.609,-14.392,55.194,03/12/2023 19:34:29
67.6995665,25.164318,0.0,-41.077,-29.684,-13.717,52.504,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.301,-29.609,-14.392,55.194,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.125,-29.684,-16.266,56.409,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.125,-29.684,-15.516,56.198,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.200,-28.409,-16.866,55.988,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.950,-28.409,-16.866,56.594,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.125,-29.084,-15.516,55.883,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-43.476,-30.358,-14.842,55.064,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-43.476,-29.684,-13.418,54.326,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.774,-29.684,-14.092,57.162,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-41.752,-29.759,-15.292,53.504,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.577,-30.433,-14.617,54.338,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.577,-30.433,-16.041,54.738,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.577,-30.433,-16.041,54.738,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.050,-30.433,-13.867,56.107,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.699,-30.433,-15.292,57.800,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-47.224,-30.733,-17.390,58.967,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-47.299,-28.110,-14.467,56.891,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.399,-30.058,-15.966,57.544,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-43.926,-31.183,-13.942,55.644,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.600,-29.309,-16.491,55.858,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-47.074,-29.309,-15.741,57.644,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.250,-28.035,-17.840,56.949,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.250,-28.634,-16.416,56.819,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.600,-29.309,-15.067,55.455,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.600,-29.309,-16.491,55.858,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.600,-29.309,-17.840,56.272,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.549,-30.208,-14.167,57.272,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.076,-30.208,-14.842,55.457,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.900,-30.883,-13.493,56.141,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.825,-31.558,-16.341,57.203,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-43.176,-31.558,-14.242,55.344,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.052,-29.684,-14.017,53.348,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-41.977,-31.033,-12.668,53.718,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.876,-29.009,-11.169,52.959,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.052,-29.684,-12.593,52.991,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.526,-30.208,-14.167,55.640,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.226,-29.984,-16.566,55.941,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.050,-30.583,-17.241,57.115,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.875,-29.909,-16.491,57.192,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.226,-29.309,-15.067,55.154,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.699,-29.309,-14.392,56.982,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-47.524,-29.909,-13.643,57.785,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.875,-29.909,-14.392,56.623,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-43.776,-28.934,-14.617,54.472,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-39.578,-30.883,-13.268,51.925,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-43.701,-30.208,-13.268,54.757,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-42.052,-30.208,-13.942,53.622,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-44.451,-30.733,-13.942,55.810,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-46.175,-28.784,-13.118,55.971,03/12/2023 19:34:30
67.6995665,25.164318,0.0,-45.275,-30.058,-14.617,56.276,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.526,-28.784,-11.694,54.294,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.526,-29.459,-13.867,55.160,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-43.926,-30.058,-15.891,55.548,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.951,-29.684,-16.566,54.776,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.127,-30.283,-15.142,54.046,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.302,-31.633,-15.217,54.204,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.951,-29.684,-14.467,54.178,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.377,-29.684,-15.891,53.345,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.127,-31.633,-17.390,55.477,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.302,-30.958,-14.467,53.606,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.977,-29.084,-13.268,52.763,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.727,-30.958,-13.343,54.424,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.077,-32.307,-14.092,54.127,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-46.699,-28.484,-14.542,56.601,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-45.800,-29.084,-14.542,56.169,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.975,-29.084,-13.867,55.326,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-45.875,-27.135,-13.043,54.872,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-27.810,-14.542,54.229,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-45.875,-28.484,-13.118,55.569,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-45.125,-29.909,-14.617,56.075,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.002,-29.084,-13.418,52.030,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-29.084,-13.418,54.606,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-29.084,-13.418,54.606,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.301,-28.409,-14.092,54.481,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.301,-28.409,-11.993,53.977,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-29.684,-11.319,54.453,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.301,-27.735,-14.092,54.133,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-45.650,-30.583,-12.443,56.339,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-43.176,-30.658,-14.542,54.914,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.752,-29.384,-13.942,52.925,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.577,-29.984,-12.518,53.558,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.502,-30.658,-12.518,53.880,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-40.928,-29.384,-11.843,51.757,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.577,-28.709,-13.942,53.211,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.502,-30.658,-14.692,54.426,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-42.577,-29.984,-13.268,53.738,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-41.902,-29.609,-14.317,53.268,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-30.583,-14.167,55.605,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-30.583,-15.591,55.985,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.226,-31.258,-15.666,56.377,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-43.476,-29.984,-17.016,55.486,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-43.476,-29.984,-17.016,55.486,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-45.950,-29.984,-17.690,57.648,03/12/2023 19:34:31
67.6995665,25.164318,0.0,-44.301,-29.909,-15.591,55.679,03/12/2023 19:34:31
